열차번호,호선,방향,역사명,급행코드,도착역,예정시간,실제시간,지연시간(분)
7085,7,DOWN,논현,0,온수,2025-05-29 08:31:20,2025-05-29 08:31:40,0.3333333333333333
1034,1,UP,용산,1,용산,2025-05-29 08:30:30,2025-05-29 08:31:40,1.1666666666666667
9058,9,UP,증미,0,중앙보훈병원,2025-05-29 08:31:25,2025-05-29 08:31:40,0.25
7093,7,DOWN,건대입구,0,온수,2025-05-29 08:31:40,2025-05-29 08:31:40,0.0
9029,9,DOWN,가양,0,개화,2025-05-29 08:28:50,2025-05-29 08:31:40,2.8333333333333335
7079,7,DOWN,남성,0,석남,2025-05-29 08:31:30,2025-05-29 08:31:40,0.16666666666666666
7097,7,DOWN,중곡,0,온수,2025-05-29 08:30:50,2025-05-29 08:31:40,0.8333333333333334
7057,7,DOWN,부평구청,0,석남,2025-05-29 08:30:30,2025-05-29 08:31:40,1.1666666666666667
419,1,DOWN,수원,0,병점,2025-05-29 08:28:00,2025-05-29 08:31:42,3.7
5526,5,UP,여의도,0,방화,2025-05-29 08:28:40,2025-05-29 08:31:43,3.05
5042,5,UP,신길,0,방화,2025-05-29 08:26:40,2025-05-29 08:31:43,5.05
3068,3,UP,정발산,0,대화,2025-05-29 08:31:30,2025-05-29 08:31:43,0.21666666666666667
5530,5,UP,서대문,0,방화,2025-05-29 08:30:40,2025-05-29 08:31:43,1.05
5522,5,UP,우장산,0,방화,2025-05-29 08:31:10,2025-05-29 08:31:43,0.55
3097,3,DOWN,마두,0,오금,2025-05-29 08:32:30,2025-05-29 08:31:44,-0.7666666666666667
5066,5,UP,고덕,0,방화,2025-05-29 08:31:10,2025-05-29 08:31:44,0.5666666666666667
40,1,UP,소사,0,소요산,2025-05-29 08:31:00,2025-05-29 08:31:45,0.75
619,1,DOWN,서정리,0,신창,2025-05-29 08:30:30,2025-05-29 08:31:45,1.25
620,1,UP,진위,0,광운대,2025-05-29 08:30:00,2025-05-29 08:31:46,1.7666666666666666
42,1,UP,부개,0,동묘앞,2025-05-29 08:29:30,2025-05-29 08:31:47,2.283333333333333
67,1,DOWN,덕계,0,인천,2025-05-29 08:32:00,2025-05-29 08:31:47,-0.21666666666666667
3094,3,UP,약수,0,구파발,2025-05-29 08:31:00,2025-05-29 08:31:47,0.7833333333333333
3090,3,UP,을지로3가,0,구파발,2025-05-29 08:29:00,2025-05-29 08:31:47,2.783333333333333
623,1,DOWN,성균관대,0,신창,2025-05-29 08:28:30,2025-05-29 08:31:48,3.3
4031,4,DOWN,동작,0,사당,2025-05-29 08:23:00,2025-05-29 08:31:48,8.8
4527,4,DOWN,안산,0,오이도,2025-05-29 08:29:30,2025-05-29 08:31:48,2.3
3100,3,UP,잠원,0,구파발,2025-05-29 08:31:30,2025-05-29 08:31:48,0.3
3098,3,UP,압구정,0,대화,2025-05-29 08:32:30,2025-05-29 08:31:48,-0.7
1050,1,UP,주안,1,용산,2025-05-29 08:32:00,2025-05-29 08:31:48,-0.2
3106,3,UP,매봉,0,대화,2025-05-29 08:31:30,2025-05-29 08:31:49,0.31666666666666665
7068,7,UP,숭실대입구(살피재),0,도봉산,2025-05-29 08:30:40,2025-05-29 08:31:50,1.1666666666666667
7092,7,UP,굴포천,0,도봉산,2025-05-29 08:31:20,2025-05-29 08:31:50,0.5
3112,3,UP,가락시장,0,대화,2025-05-29 08:29:30,2025-05-29 08:31:51,2.35
8049,8,DOWN,"남한산성입구(성남법원,검찰청)",0,모란,2025-05-29 08:38:40,2025-05-29 08:31:52,-6.8
627,1,DOWN,신길,0,신창,2025-05-29 08:27:00,2025-05-29 08:31:52,4.866666666666666
32,1,UP,용산,0,양주,2025-05-29 08:25:00,2025-05-29 08:31:53,6.883333333333334
8074,8,UP,송파,0,별내,2025-05-29 08:41:00,2025-05-29 08:31:54,-9.1
8070,8,UP,천호(풍납토성),0,별내,2025-05-29 08:41:00,2025-05-29 08:31:54,-9.1
59,1,DOWN,석계,0,부평,2025-05-29 08:31:30,2025-05-29 08:31:55,0.4166666666666667
6059,6,DOWN,광흥창,0,봉화산,2025-05-29 08:30:50,2025-05-29 08:31:56,1.1
6053,6,DOWN,이태원,0,봉화산,2025-05-29 08:30:00,2025-05-29 08:31:56,1.9333333333333333
6045,6,DOWN,월곡(동덕여대),0,신내,2025-05-29 08:31:00,2025-05-29 08:31:56,0.9333333333333333
47,1,DOWN,노량진,0,부평,2025-05-29 08:27:00,2025-05-29 08:31:56,4.933333333333334
6065,6,DOWN,증산(명지대앞),0,봉화산,2025-05-29 08:30:40,2025-05-29 08:31:56,1.2666666666666666
6063,6,DOWN,마포구청,0,봉화산,2025-05-29 08:32:00,2025-05-29 08:31:56,-0.06666666666666667
6041,6,DOWN,화랑대(서울여대입구),0,봉화산,2025-05-29 08:32:00,2025-05-29 08:31:57,-0.05
3080,3,UP,연신내,0,대화,2025-05-29 08:28:30,2025-05-29 08:31:58,3.466666666666667
4307,4,DOWN,이촌,0,안산,2025-05-29 08:22:30,2025-05-29 08:31:58,9.466666666666667
3093,3,DOWN,화정,0,오금,2025-05-29 08:33:30,2025-05-29 08:32:00,-1.5
7107,7,DOWN,태릉입구,0,석남,2025-05-29 08:31:20,2025-05-29 08:32:00,0.6666666666666666
7103,7,DOWN,상봉,0,온수,2025-05-29 08:31:40,2025-05-29 08:32:00,0.3333333333333333
8055,8,DOWN,송파,0,모란,2025-05-29 08:37:20,2025-05-29 08:32:00,-5.333333333333333
7067,7,DOWN,철산,0,석남,2025-05-29 08:29:50,2025-05-29 08:32:00,2.1666666666666665
3078,3,UP,구파발,0,대화,2025-05-29 08:27:00,2025-05-29 08:32:00,5.0
7089,7,DOWN,청담,0,석남,2025-05-29 08:30:50,2025-05-29 08:32:00,1.1666666666666667
4041,4,DOWN,노원,0,사당,2025-05-29 08:24:00,2025-05-29 08:32:02,8.033333333333333
4538,4,UP,선바위,0,불암산,2025-05-29 08:30:00,2025-05-29 08:32:03,2.05
34,1,UP,대방,0,연천,2025-05-29 08:28:00,2025-05-29 08:32:05,4.083333333333333
418,1,UP,석계,0,광운대,2025-05-29 08:27:00,2025-05-29 08:32:10,5.166666666666667
614,1,UP,석수,0,청량리,2025-05-29 08:30:00,2025-05-29 08:32:10,2.1666666666666665
7066,7,UP,남성,0,도봉산,2025-05-29 08:30:20,2025-05-29 08:32:11,1.85
3051,3,DOWN,일원,0,오금,2025-05-29 08:30:30,2025-05-29 08:32:11,1.6833333333333333
3049,3,DOWN,수서,0,오금,2025-05-29 08:29:30,2025-05-29 08:32:11,2.683333333333333
3055,3,DOWN,매봉,0,오금,2025-05-29 08:29:00,2025-05-29 08:32:11,3.183333333333333
5068,5,UP,미사,0,방화,2025-05-29 08:32:20,2025-05-29 08:32:12,-0.13333333333333333
45,1,DOWN,영등포,0,인천,2025-05-29 08:25:30,2025-05-29 08:32:12,6.7
3063,3,DOWN,압구정,0,오금,2025-05-29 08:28:30,2025-05-29 08:32:12,3.7
28,1,UP,신설동,0,동두천,2025-05-29 08:23:30,2025-05-29 08:32:12,8.7
3065,3,DOWN,금호,0,오금,2025-05-29 08:28:30,2025-05-29 08:32:13,3.716666666666667
423,1,DOWN,독산,0,서동탄,2025-05-29 08:28:00,2025-05-29 08:32:13,4.216666666666667
3069,3,DOWN,충무로,0,오금,2025-05-29 08:29:30,2025-05-29 08:32:13,2.716666666666667
5543,5,DOWN,방이,0,마천,2025-05-29 08:30:10,2025-05-29 08:32:14,2.066666666666667
3073,3,DOWN,종로3가,0,수서,2025-05-29 08:30:30,2025-05-29 08:32:14,1.7333333333333334
5559,5,DOWN,양평,0,마천,2025-05-29 08:32:10,2025-05-29 08:32:14,0.06666666666666667
3077,3,DOWN,무악재,0,수서,2025-05-29 08:30:00,2025-05-29 08:32:14,2.2333333333333334
5049,5,DOWN,마곡,0,하남검단산,2025-05-29 08:32:20,2025-05-29 08:32:14,-0.1
5035,5,DOWN,동대문역사문화공원,0,하남검단산,2025-05-29 08:30:20,2025-05-29 08:32:14,1.9
5557,5,DOWN,신길,0,마천,2025-05-29 08:32:10,2025-05-29 08:32:14,0.06666666666666667
5551,5,DOWN,을지로4가,0,마천,2025-05-29 08:32:20,2025-05-29 08:32:14,-0.1
5547,5,DOWN,장한평,0,마천,2025-05-29 08:31:10,2025-05-29 08:32:14,1.0666666666666667
5561,5,DOWN,신정(은행정),0,마천,2025-05-29 08:32:30,2025-05-29 08:32:14,-0.26666666666666666
5031,5,DOWN,아차산(어린이대공원후문),0,상일동,2025-05-29 08:31:00,2025-05-29 08:32:14,1.2333333333333334
5051,5,DOWN,개화산,0,하남검단산,2025-05-29 08:32:30,2025-05-29 08:32:14,-0.26666666666666666
3089,3,DOWN,원흥,0,오금,2025-05-29 08:32:00,2025-05-29 08:32:15,0.25
3079,3,DOWN,홍제,0,오금,2025-05-29 08:32:30,2025-05-29 08:32:15,-0.25
3099,3,DOWN,주엽,0,삼송,2025-05-29 08:32:00,2025-05-29 08:32:16,0.26666666666666666
43,1,DOWN,소사,0,인천,2025-05-29 08:26:00,2025-05-29 08:32:16,6.266666666666667
625,1,DOWN,관악,0,신창,2025-05-29 08:23:00,2025-05-29 08:32:16,9.266666666666667
8047,8,DOWN,신흥,0,모란,2025-05-29 08:37:30,2025-05-29 08:32:17,-5.216666666666667
4539,4,DOWN,총신대입구(이수),0,오이도,2025-05-29 08:23:00,2025-05-29 08:32:17,9.283333333333333
618,1,UP,수원,0,구로,2025-05-29 08:33:30,2025-05-29 08:32:17,-1.2166666666666666
3081,3,DOWN,불광,0,오금,2025-05-29 08:31:30,2025-05-29 08:32:18,0.8
6069,6,DOWN,연신내,0,봉화산,2025-05-29 08:30:30,2025-05-29 08:32:18,1.8
6073,6,DOWN,역촌,0,봉화산,2025-05-29 08:32:10,2025-05-29 08:32:18,0.13333333333333333
6049,6,DOWN,동묘앞,0,봉화산,2025-05-29 08:31:20,2025-05-29 08:32:19,0.9833333333333333
420,1,UP,종로5가,0,청량리,2025-05-29 08:22:00,2025-05-29 08:32:20,10.333333333333334
7113,7,DOWN,마들,0,석남,2025-05-29 08:32:20,2025-05-29 08:32:21,0.016666666666666666
7087,7,DOWN,학동,0,온수,2025-05-29 08:31:50,2025-05-29 08:32:21,0.5166666666666667
16,1,UP,동두천중앙,0,동두천,2025-05-29 08:29:30,2025-05-29 08:32:21,2.85
7099,7,DOWN,용마산,0,온수,2025-05-29 08:31:30,2025-05-29 08:32:21,0.85
7069,7,DOWN,가산디지털단지,0,온수,2025-05-29 08:31:30,2025-05-29 08:32:21,0.85
7073,7,DOWN,보라매,0,온수,2025-05-29 08:31:30,2025-05-29 08:32:21,0.85
7075,7,DOWN,장승배기,0,석남,2025-05-29 08:31:00,2025-05-29 08:32:21,1.35
4524,4,UP,미아사거리,0,불암산,2025-05-29 08:26:30,2025-05-29 08:32:22,5.866666666666666
4310,4,UP,동대문역사문화공원,0,불암산,2025-05-29 08:30:00,2025-05-29 08:32:23,2.3833333333333333
53,1,DOWN,동묘앞,0,부평,2025-05-29 08:28:00,2025-05-29 08:32:23,4.383333333333334
5540,5,UP,천호(풍납토성),0,방화,2025-05-29 08:30:40,2025-05-29 08:32:24,1.7333333333333334
610,1,UP,시청,0,광운대,2025-05-29 08:21:30,2025-05-29 08:32:24,10.9
5044,5,UP,여의나루,0,방화,2025-05-29 08:30:30,2025-05-29 08:32:24,1.9
4530,4,UP,서울,0,불암산,2025-05-29 08:29:00,2025-05-29 08:32:24,3.4
5534,5,UP,청구,0,방화,2025-05-29 08:30:40,2025-05-29 08:32:24,1.7333333333333334
5050,5,UP,광화문,0,방화,2025-05-29 08:32:10,2025-05-29 08:32:24,0.23333333333333334
4550,4,UP,상록수,0,불암산,2025-05-29 08:31:30,2025-05-29 08:32:24,0.9
5528,5,UP,마포,0,방화,2025-05-29 08:31:00,2025-05-29 08:32:24,1.4
5054,5,UP,신금호,0,방화,2025-05-29 08:31:10,2025-05-29 08:32:24,1.2333333333333334
5536,5,UP,마장,0,방화,2025-05-29 08:31:00,2025-05-29 08:32:24,1.4
5046,5,UP,애오개,0,방화,2025-05-29 08:30:50,2025-05-29 08:32:24,1.5666666666666667
5520,5,UP,김포공항,0,방화,2025-05-29 08:31:20,2025-05-29 08:32:24,1.0666666666666667
5064,5,UP,강동,0,방화,2025-05-29 08:32:10,2025-05-29 08:32:24,0.23333333333333334
5058,5,UP,답십리,0,방화,2025-05-29 08:31:10,2025-05-29 08:32:24,1.2333333333333334
1046,1,UP,부평,1,용산,2025-05-29 08:33:30,2025-05-29 08:32:26,-1.0666666666666667
18,1,UP,덕계,0,동두천,2025-05-29 08:32:00,2025-05-29 08:32:26,0.43333333333333335
38,1,UP,개봉,0,양주,2025-05-29 08:30:00,2025-05-29 08:32:28,2.466666666666667
422,1,UP,남영,0,광운대,2025-05-29 08:24:30,2025-05-29 08:32:29,7.983333333333333
4540,4,UP,대공원,0,불암산,2025-05-29 08:32:00,2025-05-29 08:32:30,0.5
49,1,DOWN,남영,0,인천,2025-05-29 08:27:30,2025-05-29 08:32:30,5.0
7046,7,UP,공릉(서울산업대입구),0,장암,2025-05-29 08:32:40,2025-05-29 08:32:31,-0.15
7078,7,UP,남구로,0,도봉산,2025-05-29 08:31:50,2025-05-29 08:32:31,0.6833333333333333
7086,7,UP,까치울,0,도봉산,2025-05-29 08:32:00,2025-05-29 08:32:31,0.5166666666666667
7070,7,UP,상도(중앙대앞),0,수락산,2025-05-29 08:32:20,2025-05-29 08:32:31,0.18333333333333332
7060,7,UP,논현,0,도봉산,2025-05-29 08:29:50,2025-05-29 08:32:31,2.683333333333333
7054,7,UP,어린이대공원(세종대),0,도봉산,2025-05-29 08:30:20,2025-05-29 08:32:31,2.183333333333333
5027,5,DOWN,강일,0,하남검단산,2025-05-29 08:31:20,2025-05-29 08:32:31,1.1833333333333333
7084,7,UP,온수,0,도봉산,2025-05-29 08:31:00,2025-05-29 08:32:31,1.5166666666666666
1903,1,DOWN,천안,1,천안,2025-05-29 08:26:30,2025-05-29 08:32:31,6.016666666666667
7080,7,UP,철산,0,장암,2025-05-29 08:31:10,2025-05-29 08:32:31,1.35
7007,1,DOWN,구로,0,광명,2025-05-29 08:31:30,2025-05-29 08:32:32,1.0333333333333334
4305,4,DOWN,과천,0,안산,2025-05-29 08:25:30,2025-05-29 08:32:34,7.066666666666666
4442,4,UP,정부과천청사,0,불암산,2025-05-29 08:32:30,2025-05-29 08:32:34,0.06666666666666667
629,1,DOWN,제기동,0,신창,2025-05-29 08:21:00,2025-05-29 08:32:35,11.583333333333334
3086,3,UP,무악재,0,구파발,2025-05-29 08:31:00,2025-05-29 08:32:36,1.6
3082,3,UP,불광,0,구파발,2025-05-29 08:30:30,2025-05-29 08:32:36,2.1
3092,3,UP,충무로,0,대화,2025-05-29 08:31:00,2025-05-29 08:32:37,1.6166666666666667
3096,3,UP,옥수,0,구파발,2025-05-29 08:31:30,2025-05-29 08:32:37,1.1166666666666667
3104,3,UP,남부터미널,0,구파발,2025-05-29 08:32:30,2025-05-29 08:32:39,0.15
3108,3,UP,대청,0,대화,2025-05-29 08:28:30,2025-05-29 08:32:40,4.166666666666667
7111,7,DOWN,중계,0,온수,2025-05-29 08:32:40,2025-05-29 08:32:41,0.016666666666666666
7105,7,DOWN,중화,0,온수,2025-05-29 08:32:10,2025-05-29 08:32:41,0.5166666666666667
7061,7,DOWN,신중동,0,석남,2025-05-29 08:32:10,2025-05-29 08:32:41,0.5166666666666667
7083,7,DOWN,고속터미널,0,석남,2025-05-29 08:31:40,2025-05-29 08:32:41,1.0166666666666666
7063,7,DOWN,까치울,0,석남,2025-05-29 08:31:30,2025-05-29 08:32:41,1.1833333333333333
7101,7,DOWN,사가정,0,석남,2025-05-29 08:32:20,2025-05-29 08:32:41,0.35
8053,8,DOWN,문정,0,모란,2025-05-29 08:36:40,2025-05-29 08:32:41,-3.9833333333333334
39,1,DOWN,제물포,0,인천,2025-05-29 08:30:00,2025-05-29 08:32:41,2.683333333333333
7059,7,DOWN,상동,0,석남,2025-05-29 08:30:40,2025-05-29 08:32:41,2.0166666666666666
1906,1,UP,성균관대,1,청량리,2025-05-29 08:32:30,2025-05-29 08:32:42,0.2
430,1,UP,안양,0,구로,2025-05-29 08:32:30,2025-05-29 08:32:43,0.21666666666666667
1604,1,UP,서울,1,동두천,2025-05-29 08:23:30,2025-05-29 08:32:44,9.233333333333333
4225,4,DOWN,서울,0,사당,2025-05-29 08:24:00,2025-05-29 08:32:45,8.75
4033,4,DOWN,신용산,0,사당,2025-05-29 08:23:30,2025-05-29 08:32:45,9.25
4037,4,DOWN,한성대입구,0,사당,2025-05-29 08:26:00,2025-05-29 08:32:46,6.766666666666667
4543,4,DOWN,명동,0,오이도,2025-05-29 08:23:00,2025-05-29 08:32:46,9.766666666666667
4309,4,DOWN,혜화,0,안산,2025-05-29 08:23:00,2025-05-29 08:32:46,9.766666666666667
4227,4,DOWN,미아,0,사당,2025-05-29 08:14:00,2025-05-29 08:32:47,18.783333333333335
4551,4,DOWN,상계,0,오이도,2025-05-29 08:30:30,2025-05-29 08:32:49,2.316666666666667
4534,4,UP,총신대입구(이수),0,불암산,2025-05-29 08:27:30,2025-05-29 08:32:55,5.416666666666667
5553,5,DOWN,서대문,0,마천,2025-05-29 08:32:50,2025-05-29 08:32:55,0.08333333333333333
8057,8,DOWN,석촌,0,모란,2025-05-29 08:40:00,2025-05-29 08:32:58,-7.033333333333333
429,1,DOWN,회기,0,서동탄,2025-05-29 08:29:00,2025-05-29 08:33:01,4.016666666666667
7095,7,DOWN,어린이대공원(세종대),0,석남,2025-05-29 08:32:20,2025-05-29 08:33:02,0.7
7077,7,DOWN,상도(중앙대앞),0,온수,2025-05-29 08:32:50,2025-05-29 08:33:02,0.2
7705,7,DOWN,총신대입구(이수),0,온수,2025-05-29 08:32:00,2025-05-29 08:33:02,1.0333333333333334
7065,7,DOWN,온수,0,온수,2025-05-29 08:33:00,2025-05-29 08:33:02,0.03333333333333333
3053,3,DOWN,학여울,0,수서,2025-05-29 08:30:00,2025-05-29 08:33:02,3.033333333333333
3057,3,DOWN,남부터미널,0,오금,2025-05-29 08:28:00,2025-05-29 08:33:02,5.033333333333333
3061,3,DOWN,고속터미널,0,수서,2025-05-29 08:30:30,2025-05-29 08:33:02,2.533333333333333
7109,7,DOWN,공릉(서울산업대입구),0,온수,2025-05-29 08:32:50,2025-05-29 08:33:02,0.2
6067,6,DOWN,새절(신사),0,신내,2025-05-29 08:32:50,2025-05-29 08:33:03,0.21666666666666667
6051,6,DOWN,청구,0,봉화산,2025-05-29 08:32:40,2025-05-29 08:33:03,0.38333333333333336
6047,6,DOWN,안암(고대병원앞),0,봉화산,2025-05-29 08:32:00,2025-05-29 08:33:03,1.05
6071,6,DOWN,독바위,0,봉화산,2025-05-29 08:32:00,2025-05-29 08:33:03,1.05
6043,6,DOWN,석계,0,봉화산,2025-05-29 08:32:00,2025-05-29 08:33:04,1.0666666666666667
5530,5,UP,충정로,0,방화,2025-05-29 08:32:10,2025-05-29 08:33:05,0.9166666666666666
5524,5,UP,오목교(목동운동장앞),0,방화,2025-05-29 08:29:30,2025-05-29 08:33:05,3.5833333333333335
5538,5,UP,장한평,0,방화,2025-05-29 08:31:20,2025-05-29 08:33:05,1.75
5532,5,UP,종로3가,0,방화,2025-05-29 08:32:20,2025-05-29 08:33:05,0.75
5034,5,UP,마곡,0,방화,2025-05-29 08:31:20,2025-05-29 08:33:05,1.75
5544,5,UP,개롱,0,방화,2025-05-29 08:32:50,2025-05-29 08:33:05,0.25
46,1,UP,제물포,0,동묘앞,2025-05-29 08:33:30,2025-05-29 08:33:05,-0.4166666666666667
5062,5,UP,아차산(어린이대공원후문),0,방화,2025-05-29 08:32:20,2025-05-29 08:33:05,0.75
5060,5,UP,군자(능동),0,방화,2025-05-29 08:31:50,2025-05-29 08:33:05,1.25
8068,8,UP,암사역사공원,0,별내,2025-05-29 08:40:30,2025-05-29 08:33:05,-7.416666666666667
8045,8,DOWN,수진,0,모란,2025-05-29 08:34:40,2025-05-29 08:33:06,-1.5666666666666667
57,1,DOWN,외대앞,0,인천,2025-05-29 08:31:00,2025-05-29 08:33:07,2.1166666666666667
1057,1,DOWN,영등포,1,동인천,2025-05-29 08:31:30,2025-05-29 08:33:08,1.6333333333333333
4422,4,UP,상계,0,불암산,2025-05-29 08:28:00,2025-05-29 08:33:08,5.133333333333334
4528,4,UP,혜화,0,불암산,2025-05-29 08:28:30,2025-05-29 08:33:09,4.65
4426,4,UP,성신여대입구,0,불암산,2025-05-29 08:27:30,2025-05-29 08:33:09,5.65
4044,4,UP,삼각지,0,불암산,2025-05-29 08:22:00,2025-05-29 08:33:10,11.166666666666666
1403,1,DOWN,노량진,1,구로,2025-05-29 08:32:00,2025-05-29 08:33:10,1.1666666666666667
7074,7,UP,보라매,0,도봉산,2025-05-29 08:32:00,2025-05-29 08:33:12,1.2
7048,7,UP,먹골,0,도봉산,2025-05-29 08:33:20,2025-05-29 08:33:12,-0.13333333333333333
4535,4,DOWN,남태령,0,오이도,2025-05-29 08:10:30,2025-05-29 08:33:12,22.7
801,1,DOWN,종각,0,구로,2025-05-29 08:26:30,2025-05-29 08:33:12,6.7
7058,7,UP,청담,0,장암,2025-05-29 08:31:40,2025-05-29 08:33:12,1.5333333333333334
7042,7,UP,수락산,0,장암,2025-05-29 08:32:10,2025-05-29 08:33:12,1.0333333333333334
4537,4,DOWN,사당,0,오이도,2025-05-29 08:21:00,2025-05-29 08:33:12,12.2
7050,7,UP,상봉,0,도봉산,2025-05-29 08:33:00,2025-05-29 08:33:12,0.2
7052,7,UP,중곡,0,장암,2025-05-29 08:30:20,2025-05-29 08:33:12,2.8666666666666667
1260,1,UP,역곡,1,용산,2025-05-29 08:32:00,2025-05-29 08:33:14,1.2333333333333334
41,1,DOWN,부평,0,인천,2025-05-29 08:29:30,2025-05-29 08:33:14,3.7333333333333334
5563,5,DOWN,우장산,0,마천,2025-05-29 08:32:50,2025-05-29 08:33:15,0.4166666666666667
5039,5,DOWN,애오개,0,하남검단산,2025-05-29 08:33:00,2025-05-29 08:33:15,0.25
5545,5,DOWN,천호(풍납토성),0,마천,2025-05-29 08:31:00,2025-05-29 08:33:15,2.25
5043,5,DOWN,영등포시장,0,상일동,2025-05-29 08:32:40,2025-05-29 08:33:15,0.5833333333333334
42,1,UP,송내,0,동묘앞,2025-05-29 08:31:30,2025-05-29 08:33:19,1.8166666666666667
36,1,UP,신도림,0,의정부,2025-05-29 08:29:30,2025-05-29 08:33:19,3.816666666666667
8078,8,UP,남위례,0,별내,2025-05-29 08:42:10,2025-05-29 08:33:20,-8.833333333333334
8043,8,DOWN,모란,0,모란,2025-05-29 08:32:00,2025-05-29 08:33:21,1.35
7081,7,DOWN,내방,0,온수,2025-05-29 08:32:20,2025-05-29 08:33:22,1.0333333333333334
7115,7,DOWN,수락산,0,온수,2025-05-29 08:33:20,2025-05-29 08:33:22,0.03333333333333333
20,1,UP,망월사,0,연천,2025-05-29 08:24:30,2025-05-29 08:33:23,8.883333333333333
8055,8,DOWN,가락시장,0,모란,2025-05-29 08:39:10,2025-05-29 08:33:24,-5.766666666666667
6057,6,DOWN,효창공원앞,0,봉화산,2025-05-29 08:32:40,2025-05-29 08:33:25,0.75
6065,6,DOWN,디지털미디어시티,0,봉화산,2025-05-29 08:32:30,2025-05-29 08:33:25,0.9166666666666666
6055,6,DOWN,녹사평,0,신내,2025-05-29 08:33:00,2025-05-29 08:33:25,0.4166666666666667
6061,6,DOWN,상수,0,봉화산,2025-05-29 08:33:20,2025-05-29 08:33:25,0.08333333333333333
6041,6,DOWN,봉화산,0,봉화산,2025-05-29 08:33:50,2025-05-29 08:33:26,-0.4
5052,5,UP,을지로4가,0,방화,2025-05-29 08:32:30,2025-05-29 08:33:26,0.9333333333333333
5066,5,UP,명일,0,방화,2025-05-29 08:33:20,2025-05-29 08:33:26,0.1
5042,5,UP,영등포시장,0,방화,2025-05-29 08:28:40,2025-05-29 08:33:26,4.766666666666667
6045,6,DOWN,상월곡(한국과학기술연구원),0,신내,2025-05-29 08:32:40,2025-05-29 08:33:26,0.7666666666666667
26,1,UP,외대앞,0,양주,2025-05-29 08:26:30,2025-05-29 08:33:27,6.95
3084,3,UP,녹번,0,대화,2025-05-29 08:32:00,2025-05-29 08:33:27,1.45
1053,1,DOWN,역곡,1,동인천,2025-05-29 08:31:00,2025-05-29 08:33:27,2.45
3088,3,UP,안국,0,대화,2025-05-29 08:28:30,2025-05-29 08:33:27,4.95
45,1,DOWN,개봉,0,인천,2025-05-29 08:35:30,2025-05-29 08:33:28,-2.033333333333333
3094,3,UP,동대입구,0,구파발,2025-05-29 08:32:30,2025-05-29 08:33:28,0.9666666666666667
3083,3,DOWN,연신내,0,오금,2025-05-29 08:32:30,2025-05-29 08:33:29,0.9833333333333333
3100,3,UP,신사,0,구파발,2025-05-29 08:33:30,2025-05-29 08:33:29,-0.016666666666666666
3102,3,UP,고속터미널,0,대화,2025-05-29 08:33:00,2025-05-29 08:33:29,0.48333333333333334
4312,4,UP,고잔,0,불암산,2025-05-29 08:33:00,2025-05-29 08:33:30,0.5
4541,4,DOWN,삼각지,0,오이도,2025-05-29 08:25:30,2025-05-29 08:33:31,8.016666666666667
3110,3,UP,일원,0,구파발,2025-05-29 08:30:30,2025-05-29 08:33:31,3.0166666666666666
4035,4,DOWN,충무로,0,사당,2025-05-29 08:24:30,2025-05-29 08:33:32,9.033333333333333
7072,7,UP,장승배기,0,장암,2025-05-29 08:33:20,2025-05-29 08:33:32,0.2
3114,3,UP,경찰병원,0,구파발,2025-05-29 08:32:00,2025-05-29 08:33:32,1.5333333333333334
7044,7,UP,중계,0,도봉산,2025-05-29 08:30:50,2025-05-29 08:33:32,2.7
7090,7,UP,상동,0,도봉산,2025-05-29 08:30:50,2025-05-29 08:33:32,2.7
4719,4,DOWN,동대문역사문화공원,0,오이도,2025-05-29 08:24:30,2025-05-29 08:33:32,9.033333333333333
612,1,UP,영등포,0,청량리,2025-05-29 08:27:30,2025-05-29 08:33:33,6.05
4545,4,DOWN,성신여대입구,0,오이도,2025-05-29 08:29:00,2025-05-29 08:33:33,4.55
4039,4,DOWN,길음,0,사당,2025-05-29 08:30:30,2025-05-29 08:33:33,3.05
4549,4,DOWN,수유,0,오이도,2025-05-29 08:33:30,2025-05-29 08:33:34,0.06666666666666667
4547,4,DOWN,쌍문,0,오이도,2025-05-29 08:24:00,2025-05-29 08:33:34,9.566666666666666
624,1,UP,성환,0,구로,2025-05-29 08:31:30,2025-05-29 08:33:36,2.1
5047,5,DOWN,까치산,0,상일동,2025-05-29 08:33:30,2025-05-29 08:33:36,0.1
5045,5,DOWN,오목교(목동운동장앞),0,하남검단산,2025-05-29 08:33:20,2025-05-29 08:33:36,0.26666666666666666
5041,5,DOWN,여의나루,0,하남검단산,2025-05-29 08:33:30,2025-05-29 08:33:36,0.1
5029,5,DOWN,길동,0,하남검단산,2025-05-29 08:30:20,2025-05-29 08:33:36,3.2666666666666666
5555,5,DOWN,마포,0,마천,2025-05-29 08:32:40,2025-05-29 08:33:36,0.9333333333333333
418,1,UP,광운대,0,광운대,2025-05-29 08:29:30,2025-05-29 08:33:37,4.116666666666666
51,1,DOWN,종로3가,0,인천,2025-05-29 08:28:00,2025-05-29 08:33:37,5.616666666666666
8064,8,UP,다산,0,별내,2025-05-29 08:41:20,2025-05-29 08:33:38,-7.7
1908,1,UP,평택,1,청량리,2025-05-29 08:33:00,2025-05-29 08:33:39,0.65
3087,3,DOWN,지축,0,오금,2025-05-29 08:33:30,2025-05-29 08:33:39,0.15
615,1,DOWN,쌍용(나사렛대),0,신창,2025-05-29 08:27:00,2025-05-29 08:33:40,6.666666666666667
