호선,방향,역사명,급행코드,sched_train,real_train,예정시간,실제시간,지연시간(분)
4,DOWN,총신대입구(이수),0,4033,,2025-06-09 08:32:30,,
4,DOWN,총신대입구(이수),0,4541,,2025-06-09 08:36:00,,
4,DOWN,총신대입구(이수),0,4225,,2025-06-09 08:38:30,,
4,DOWN,총신대입구(이수),0,4543,,2025-06-09 08:41:00,,
4,DOWN,총신대입구(이수),0,4309,,2025-06-09 08:49:00,,
4,DOWN,총신대입구(이수),0,4227,,2025-06-09 08:51:30,,
4,DOWN,총신대입구(이수),0,4037,,2025-06-09 08:54:00,,
4,DOWN,총신대입구(이수),0,4545,,2025-06-09 08:59:00,,
4,DOWN,총신대입구(이수),0,4547,,2025-06-09 09:06:00,,
4,DOWN,총신대입구(이수),0,4041,,2025-06-09 09:10:30,,
4,DOWN,총신대입구(이수),0,4549,,2025-06-09 09:13:00,,
4,DOWN,총신대입구(이수),0,4551,,2025-06-09 09:19:00,,
4,DOWN,총신대입구(이수),0,4311,,2025-06-09 09:26:00,,
4,DOWN,총신대입구(이수),0,,4525,,2025-06-09 07:32:56,
4,DOWN,충무로,0,4531,4529,2025-06-09 07:33:30,2025-06-09 07:33:05,-0.4166666666666667
4,DOWN,충무로,0,4023,4531,2025-06-09 07:36:30,2025-06-09 07:35:39,-0.85
4,DOWN,충무로,0,4533,4023,2025-06-09 07:39:30,2025-06-09 07:39:31,0.016666666666666666
4,DOWN,충무로,0,4029,4027,2025-06-09 07:56:30,2025-06-09 07:54:53,-1.6166666666666667
4,DOWN,충무로,0,4307,4537,2025-06-09 08:09:30,2025-06-09 08:10:35,1.0833333333333333
4,DOWN,충무로,0,4309,4543,2025-06-09 08:29:30,2025-06-09 08:28:58,-0.5333333333333333
4,DOWN,충무로,0,4039,4037,2025-06-09 08:43:30,2025-06-09 08:45:07,1.6166666666666667
4,DOWN,충무로,0,4547,4545,2025-06-09 08:46:30,2025-06-09 08:47:18,0.8
4,DOWN,충무로,0,4047,4553,2025-06-09 09:21:30,2025-06-09 09:22:22,0.8666666666666667
4,DOWN,충무로,0,4025,,2025-06-09 07:43:30,,
4,DOWN,충무로,0,4535,,2025-06-09 07:46:30,,
4,DOWN,충무로,0,4027,,2025-06-09 07:49:30,,
4,DOWN,충무로,0,4305,,2025-06-09 07:52:30,,
4,DOWN,충무로,0,4537,,2025-06-09 07:59:30,,
4,DOWN,충무로,0,4539,,2025-06-09 08:03:30,,
4,DOWN,충무로,0,4031,,2025-06-09 08:06:30,,
4,DOWN,충무로,0,4033,,2025-06-09 08:13:00,,
4,DOWN,충무로,0,4541,,2025-06-09 08:16:30,,
4,DOWN,충무로,0,4225,,2025-06-09 08:19:00,,
4,DOWN,충무로,0,4543,,2025-06-09 08:21:30,,
4,DOWN,충무로,0,4035,,2025-06-09 08:24:30,,
4,DOWN,충무로,0,4719,,2025-06-09 08:27:00,,
4,DOWN,충무로,0,4227,,2025-06-09 08:32:00,,
4,DOWN,충무로,0,4037,,2025-06-09 08:34:30,,
4,DOWN,충무로,0,4545,,2025-06-09 08:39:30,,
4,DOWN,충무로,0,4041,,2025-06-09 08:51:00,,
4,DOWN,충무로,0,4549,,2025-06-09 08:53:30,,
4,DOWN,충무로,0,4551,,2025-06-09 08:59:30,,
4,DOWN,충무로,0,4043,,2025-06-09 09:03:30,,
4,DOWN,충무로,0,4311,,2025-06-09 09:06:30,,
4,DOWN,충무로,0,4553,,2025-06-09 09:11:00,,
4,DOWN,충무로,0,4045,,2025-06-09 09:15:30,,
4,DOWN,충무로,0,4555,,2025-06-09 09:18:30,,
4,DOWN,충무로,0,4313,,2025-06-09 09:24:30,,
4,DOWN,충무로,0,4557,,2025-06-09 09:30:00,,
4,DOWN,충무로,0,,4021,,2025-06-09 07:30:28,
4,DOWN,평촌,0,4529,4303,2025-06-09 08:09:30,2025-06-09 08:11:09,1.65
4,DOWN,평촌,0,4539,4305,2025-06-09 08:44:30,2025-06-09 08:46:46,2.2666666666666666
4,DOWN,평촌,0,4543,4307,2025-06-09 09:02:30,2025-06-09 09:03:28,0.9666666666666667
4,DOWN,평촌,0,4545,4719,2025-06-09 09:20:30,2025-06-09 09:22:24,1.9
4,DOWN,평촌,0,4523,,2025-06-09 07:33:30,,
4,DOWN,평촌,0,4301,,2025-06-09 07:41:30,,
4,DOWN,평촌,0,4525,,2025-06-09 07:49:30,,
4,DOWN,평촌,0,4527,,2025-06-09 07:56:30,,
4,DOWN,평촌,0,4303,,2025-06-09 08:02:30,,
4,DOWN,평촌,0,4531,,2025-06-09 08:14:30,,
4,DOWN,평촌,0,4533,,2025-06-09 08:20:30,,
4,DOWN,평촌,0,4535,,2025-06-09 08:27:30,,
4,DOWN,평촌,0,4305,,2025-06-09 08:33:30,,
4,DOWN,평촌,0,4537,,2025-06-09 08:40:30,,
4,DOWN,평촌,0,4307,,2025-06-09 08:50:30,,
4,DOWN,평촌,0,4541,,2025-06-09 08:57:30,,
4,DOWN,평촌,0,4719,,2025-06-09 09:08:00,,
4,DOWN,평촌,0,4309,,2025-06-09 09:10:30,,
4,DOWN,평촌,0,4547,,2025-06-09 09:27:30,,
4,DOWN,한대앞,0,4517,4517,2025-06-09 07:32:00,2025-06-09 07:31:30,-0.5
4,DOWN,한대앞,0,4537,4535,2025-06-09 09:04:00,2025-06-09 09:03:47,-0.21666666666666667
4,DOWN,한대앞,0,4519,,2025-06-09 07:41:00,,
4,DOWN,한대앞,0,4521,,2025-06-09 07:49:00,,
4,DOWN,한대앞,0,4523,,2025-06-09 07:57:00,,
4,DOWN,한대앞,0,4301,,2025-06-09 08:05:00,,
4,DOWN,한대앞,0,4525,,2025-06-09 08:13:00,,
4,DOWN,한대앞,0,4527,,2025-06-09 08:20:00,,
4,DOWN,한대앞,0,4303,,2025-06-09 08:26:00,,
4,DOWN,한대앞,0,4529,,2025-06-09 08:33:00,,
4,DOWN,한대앞,0,4531,,2025-06-09 08:38:00,,
4,DOWN,한대앞,0,4533,,2025-06-09 08:44:00,,
4,DOWN,한대앞,0,4535,,2025-06-09 08:51:00,,
4,DOWN,한대앞,0,4305,,2025-06-09 08:57:00,,
4,DOWN,한대앞,0,4539,,2025-06-09 09:08:00,,
4,DOWN,한대앞,0,4307,,2025-06-09 09:14:00,,
4,DOWN,한대앞,0,4541,,2025-06-09 09:21:00,,
4,DOWN,한대앞,0,4543,,2025-06-09 09:26:00,,
4,DOWN,한성대입구,0,4533,4023,2025-06-09 07:31:00,2025-06-09 07:30:29,-0.5166666666666667
4,DOWN,한성대입구,0,4025,4533,2025-06-09 07:35:00,2025-06-09 07:35:40,0.6666666666666666
4,DOWN,한성대입구,0,4539,4305,2025-06-09 07:55:00,2025-06-09 07:54:53,-0.11666666666666667
4,DOWN,한성대입구,0,4225,4541,2025-06-09 08:10:30,2025-06-09 08:10:36,0.1
4,DOWN,한성대입구,0,4545,4719,2025-06-09 08:31:00,2025-06-09 08:28:58,-2.033333333333333
4,DOWN,한성대입구,0,4549,4547,2025-06-09 08:45:00,2025-06-09 08:46:35,1.5833333333333333
4,DOWN,한성대입구,0,4553,4551,2025-06-09 09:02:30,2025-06-09 09:03:33,1.05
4,DOWN,한성대입구,0,4535,,2025-06-09 07:38:00,,
4,DOWN,한성대입구,0,4027,,2025-06-09 07:41:00,,
4,DOWN,한성대입구,0,4305,,2025-06-09 07:44:00,,
4,DOWN,한성대입구,0,4029,,2025-06-09 07:48:00,,
4,DOWN,한성대입구,0,4537,,2025-06-09 07:51:00,,
4,DOWN,한성대입구,0,4031,,2025-06-09 07:58:00,,
4,DOWN,한성대입구,0,4307,,2025-06-09 08:01:00,,
4,DOWN,한성대입구,0,4033,,2025-06-09 08:04:30,,
4,DOWN,한성대입구,0,4541,,2025-06-09 08:08:00,,
4,DOWN,한성대입구,0,4543,,2025-06-09 08:13:00,,
4,DOWN,한성대입구,0,4035,,2025-06-09 08:16:00,,
4,DOWN,한성대입구,0,4719,,2025-06-09 08:18:30,,
4,DOWN,한성대입구,0,4309,,2025-06-09 08:21:00,,
4,DOWN,한성대입구,0,4227,,2025-06-09 08:23:30,,
4,DOWN,한성대입구,0,4037,,2025-06-09 08:26:00,,
4,DOWN,한성대입구,0,4039,,2025-06-09 08:35:00,,
4,DOWN,한성대입구,0,4547,,2025-06-09 08:38:00,,
4,DOWN,한성대입구,0,4041,,2025-06-09 08:42:30,,
4,DOWN,한성대입구,0,4551,,2025-06-09 08:51:00,,
4,DOWN,한성대입구,0,4043,,2025-06-09 08:55:00,,
4,DOWN,한성대입구,0,4311,,2025-06-09 08:58:00,,
4,DOWN,한성대입구,0,4045,,2025-06-09 09:07:00,,
4,DOWN,한성대입구,0,4555,,2025-06-09 09:10:00,,
4,DOWN,한성대입구,0,4047,,2025-06-09 09:13:00,,
4,DOWN,한성대입구,0,4313,,2025-06-09 09:16:00,,
4,DOWN,한성대입구,0,4557,,2025-06-09 09:21:30,,
4,DOWN,한성대입구,0,4049,,2025-06-09 09:26:30,,
4,DOWN,혜화,0,4533,4023,2025-06-09 07:33:00,2025-06-09 07:32:27,-0.55
4,DOWN,혜화,0,4025,4533,2025-06-09 07:37:00,2025-06-09 07:38:15,1.25
4,DOWN,혜화,0,4537,4029,2025-06-09 07:53:00,2025-06-09 07:54:53,1.8833333333333333
4,DOWN,혜화,0,4225,4307,2025-06-09 08:12:30,2025-06-09 08:11:17,-1.2166666666666666
4,DOWN,혜화,0,4549,4227,2025-06-09 08:47:00,2025-06-09 08:46:34,-0.43333333333333335
4,DOWN,혜화,0,4557,4555,2025-06-09 09:23:30,2025-06-09 09:20:59,-2.5166666666666666
4,DOWN,혜화,0,4023,,2025-06-09 07:30:00,,
4,DOWN,혜화,0,4535,,2025-06-09 07:40:00,,
4,DOWN,혜화,0,4027,,2025-06-09 07:43:00,,
4,DOWN,혜화,0,4305,,2025-06-09 07:46:00,,
4,DOWN,혜화,0,4029,,2025-06-09 07:50:00,,
4,DOWN,혜화,0,4539,,2025-06-09 07:57:00,,
4,DOWN,혜화,0,4031,,2025-06-09 08:00:00,,
4,DOWN,혜화,0,4307,,2025-06-09 08:03:00,,
4,DOWN,혜화,0,4033,,2025-06-09 08:06:30,,
4,DOWN,혜화,0,4541,,2025-06-09 08:10:00,,
4,DOWN,혜화,0,4543,,2025-06-09 08:15:00,,
4,DOWN,혜화,0,4035,,2025-06-09 08:18:00,,
4,DOWN,혜화,0,4719,,2025-06-09 08:20:30,,
4,DOWN,혜화,0,4309,,2025-06-09 08:23:00,,
4,DOWN,혜화,0,4227,,2025-06-09 08:25:30,,
4,DOWN,혜화,0,4037,,2025-06-09 08:28:00,,
4,DOWN,혜화,0,4545,,2025-06-09 08:33:00,,
4,DOWN,혜화,0,4039,,2025-06-09 08:37:00,,
4,DOWN,혜화,0,4547,,2025-06-09 08:40:00,,
4,DOWN,혜화,0,4041,,2025-06-09 08:44:30,,
4,DOWN,혜화,0,4551,,2025-06-09 08:53:00,,
4,DOWN,혜화,0,4043,,2025-06-09 08:57:00,,
4,DOWN,혜화,0,4311,,2025-06-09 09:00:00,,
4,DOWN,혜화,0,4553,,2025-06-09 09:04:30,,
4,DOWN,혜화,0,4045,,2025-06-09 09:09:00,,
4,DOWN,혜화,0,4555,,2025-06-09 09:12:00,,
4,DOWN,혜화,0,4047,,2025-06-09 09:15:00,,
4,DOWN,혜화,0,4313,,2025-06-09 09:18:00,,
4,DOWN,혜화,0,4049,,2025-06-09 09:28:30,,
4,DOWN,회현,0,4529,4303,2025-06-09 07:31:30,2025-06-09 07:30:28,-1.0333333333333334
4,DOWN,회현,0,4531,4529,2025-06-09 07:36:30,2025-06-09 07:36:17,-0.21666666666666667
4,DOWN,회현,0,4023,4531,2025-06-09 07:39:30,2025-06-09 07:39:31,0.016666666666666666
4,DOWN,회현,0,4305,4025,2025-06-09 07:55:30,2025-06-09 07:54:53,-0.6166666666666667
4,DOWN,회현,0,4719,4033,2025-06-09 08:30:00,2025-06-09 08:28:57,-1.05
4,DOWN,회현,0,4039,4309,2025-06-09 08:46:30,2025-06-09 08:45:06,-1.4
4,DOWN,회현,0,4551,4041,2025-06-09 09:02:30,2025-06-09 09:04:16,1.7666666666666666
4,DOWN,회현,0,4047,4045,2025-06-09 09:24:30,2025-06-09 09:23:03,-1.45
4,DOWN,회현,0,4533,,2025-06-09 07:42:30,,
4,DOWN,회현,0,4025,,2025-06-09 07:46:30,,
4,DOWN,회현,0,4535,,2025-06-09 07:49:30,,
4,DOWN,회현,0,4027,,2025-06-09 07:52:30,,
4,DOWN,회현,0,4029,,2025-06-09 07:59:30,,
4,DOWN,회현,0,4537,,2025-06-09 08:02:30,,
4,DOWN,회현,0,4539,,2025-06-09 08:06:30,,
4,DOWN,회현,0,4031,,2025-06-09 08:09:30,,
4,DOWN,회현,0,4307,,2025-06-09 08:12:30,,
4,DOWN,회현,0,4033,,2025-06-09 08:16:00,,
4,DOWN,회현,0,4541,,2025-06-09 08:19:30,,
4,DOWN,회현,0,4225,,2025-06-09 08:22:00,,
4,DOWN,회현,0,4543,,2025-06-09 08:24:30,,
4,DOWN,회현,0,4035,,2025-06-09 08:27:30,,
4,DOWN,회현,0,4309,,2025-06-09 08:32:30,,
4,DOWN,회현,0,4227,,2025-06-09 08:35:00,,
4,DOWN,회현,0,4037,,2025-06-09 08:37:30,,
4,DOWN,회현,0,4545,,2025-06-09 08:42:30,,
4,DOWN,회현,0,4547,,2025-06-09 08:49:30,,
4,DOWN,회현,0,4041,,2025-06-09 08:54:00,,
4,DOWN,회현,0,4549,,2025-06-09 08:56:30,,
4,DOWN,회현,0,4043,,2025-06-09 09:06:30,,
4,DOWN,회현,0,4311,,2025-06-09 09:09:30,,
4,DOWN,회현,0,4553,,2025-06-09 09:14:00,,
4,DOWN,회현,0,4045,,2025-06-09 09:18:30,,
4,DOWN,회현,0,4555,,2025-06-09 09:21:30,,
4,DOWN,회현,0,4313,,2025-06-09 09:27:30,,
4,DOWN,회현,0,,4021,,2025-06-09 07:33:44,
4,UP,경마공원,0,4308,4308,2025-06-09 07:36:30,2025-06-09 07:37:20,0.8333333333333334
4,UP,경마공원,0,4544,4540,2025-06-09 08:45:30,2025-06-09 08:45:32,0.03333333333333333
4,UP,경마공원,0,4552,4552,2025-06-09 09:20:00,2025-06-09 09:21:46,1.7666666666666666
4,UP,경마공원,0,4422,,2025-06-09 07:30:00,,
4,UP,경마공원,0,4524,,2025-06-09 07:42:00,,
4,UP,경마공원,0,4426,,2025-06-09 07:48:00,,
4,UP,경마공원,0,4528,,2025-06-09 07:53:00,,
4,UP,경마공원,0,4310,,2025-06-09 07:58:30,,
4,UP,경마공원,0,4530,,2025-06-09 08:05:00,,
4,UP,경마공원,0,4532,,2025-06-09 08:12:30,,
4,UP,경마공원,0,4534,,2025-06-09 08:18:00,,
4,UP,경마공원,0,4536,,2025-06-09 08:22:00,,
4,UP,경마공원,0,4538,,2025-06-09 08:28:00,,
4,UP,경마공원,0,4540,,2025-06-09 08:34:00,,
4,UP,경마공원,0,4442,,2025-06-09 08:39:30,,
4,UP,경마공원,0,4446,,2025-06-09 08:51:30,,
4,UP,경마공원,0,4548,,2025-06-09 08:57:30,,
4,UP,경마공원,0,4550,,2025-06-09 09:05:00,,
4,UP,경마공원,0,4312,,2025-06-09 09:13:00,,
4,UP,경마공원,0,4314,,2025-06-09 09:28:30,,
4,UP,고잔,0,4532,4532,2025-06-09 07:32:30,2025-06-09 07:34:12,1.7
4,UP,고잔,0,4534,4534,2025-06-09 07:38:00,2025-06-09 07:39:46,1.7666666666666666
4,UP,고잔,0,4446,4544,2025-06-09 08:15:30,2025-06-09 08:11:16,-4.233333333333333
4,UP,고잔,0,4536,,2025-06-09 07:42:00,,
4,UP,고잔,0,4538,,2025-06-09 07:48:00,,
4,UP,고잔,0,4540,,2025-06-09 07:53:30,,
4,UP,고잔,0,4442,,2025-06-09 08:01:30,,
4,UP,고잔,0,4544,,2025-06-09 08:05:30,,
4,UP,고잔,0,4548,,2025-06-09 08:17:30,,
4,UP,고잔,0,4550,,2025-06-09 08:25:00,,
4,UP,고잔,0,4312,,2025-06-09 08:33:00,,
4,UP,고잔,0,4552,,2025-06-09 08:40:00,,
4,UP,고잔,0,4314,,2025-06-09 08:48:30,,
4,UP,고잔,0,4554,,2025-06-09 08:56:00,,
4,UP,고잔,0,4556,,2025-06-09 09:06:00,,
4,UP,고잔,0,4558,,2025-06-09 09:16:00,,
4,UP,고잔,0,4560,,2025-06-09 09:26:00,,
4,UP,과천,0,4308,4308,2025-06-09 07:32:30,2025-06-09 07:33:18,0.8
4,UP,과천,0,4524,4524,2025-06-09 07:38:00,2025-06-09 07:38:11,0.18333333333333332
4,UP,과천,0,4310,4310,2025-06-09 07:54:30,2025-06-09 07:54:41,0.18333333333333332
4,UP,과천,0,4446,4544,2025-06-09 08:47:30,2025-06-09 08:48:00,0.5
4,UP,과천,0,4426,,2025-06-09 07:44:00,,
4,UP,과천,0,4528,,2025-06-09 07:49:00,,
4,UP,과천,0,4530,,2025-06-09 08:01:00,,
4,UP,과천,0,4532,,2025-06-09 08:08:30,,
4,UP,과천,0,4534,,2025-06-09 08:14:00,,
4,UP,과천,0,4536,,2025-06-09 08:18:00,,
4,UP,과천,0,4538,,2025-06-09 08:24:00,,
4,UP,과천,0,4540,,2025-06-09 08:30:00,,
4,UP,과천,0,4442,,2025-06-09 08:35:00,,
4,UP,과천,0,4544,,2025-06-09 08:41:30,,
4,UP,과천,0,4548,,2025-06-09 08:53:30,,
4,UP,과천,0,4550,,2025-06-09 09:01:00,,
4,UP,과천,0,4312,,2025-06-09 09:09:00,,
4,UP,과천,0,4552,,2025-06-09 09:16:00,,
4,UP,과천,0,4314,,2025-06-09 09:24:30,,
4,UP,금정,0,4528,4528,2025-06-09 07:35:30,2025-06-09 07:35:24,-0.1
4,UP,금정,0,4532,4532,2025-06-09 07:55:00,2025-06-09 07:55:13,0.21666666666666667
4,UP,금정,0,4544,4540,2025-06-09 08:28:00,2025-06-09 08:26:54,-1.1
4,UP,금정,0,4446,4442,2025-06-09 08:34:00,2025-06-09 08:29:44,-4.266666666666667
4,UP,금정,0,4548,4548,2025-06-09 08:40:00,2025-06-09 08:43:14,3.2333333333333334
4,UP,금정,0,4550,4550,2025-06-09 08:47:30,2025-06-09 08:46:56,-0.5666666666666667
4,UP,금정,0,4552,4552,2025-06-09 09:02:30,2025-06-09 09:02:23,-0.11666666666666667
4,UP,금정,0,4554,4554,2025-06-09 09:18:30,2025-06-09 09:21:38,3.1333333333333333
4,UP,금정,0,4426,,2025-06-09 07:30:00,,
4,UP,금정,0,4310,,2025-06-09 07:41:00,,
4,UP,금정,0,4530,,2025-06-09 07:47:30,,
4,UP,금정,0,4534,,2025-06-09 08:00:30,,
4,UP,금정,0,4536,,2025-06-09 08:04:30,,
4,UP,금정,0,4538,,2025-06-09 08:10:30,,
4,UP,금정,0,4540,,2025-06-09 08:16:00,,
4,UP,금정,0,4442,,2025-06-09 08:21:00,,
4,UP,금정,0,4312,,2025-06-09 08:55:30,,
4,UP,금정,0,4314,,2025-06-09 09:11:00,,
4,UP,금정,0,4556,,2025-06-09 09:28:30,,
4,UP,길음,0,4018,4512,2025-06-09 07:33:30,2025-06-09 07:32:07,-1.3833333333333333
4,UP,길음,0,4514,4018,2025-06-09 07:38:00,2025-06-09 07:37:55,-0.08333333333333333
4,UP,길음,0,4530,4036,2025-06-09 08:47:00,2025-06-09 08:46:56,-0.06666666666666667
4,UP,길음,0,4442,4536,2025-06-09 09:22:00,2025-06-09 09:22:00,0.0
4,UP,길음,0,4022,,2025-06-09 07:42:00,,
4,UP,길음,0,4516,,2025-06-09 07:46:00,,
4,UP,길음,0,4024,,2025-06-09 07:50:00,,
4,UP,길음,0,4518,,2025-06-09 07:53:30,,
4,UP,길음,0,4306,,2025-06-09 07:59:30,,
4,UP,길음,0,4026,,2025-06-09 08:03:00,,
4,UP,길음,0,4520,,2025-06-09 08:05:30,,
4,UP,길음,0,4028,,2025-06-09 08:09:00,,
4,UP,길음,0,4422,,2025-06-09 08:12:00,,
4,UP,길음,0,4030,,2025-06-09 08:15:30,,
4,UP,길음,0,4308,,2025-06-09 08:18:30,,
4,UP,길음,0,4034,,2025-06-09 08:21:00,,
4,UP,길음,0,4524,,2025-06-09 08:24:00,,
4,UP,길음,0,4036,,2025-06-09 08:27:00,,
4,UP,길음,0,4426,,2025-06-09 08:30:00,,
4,UP,길음,0,4528,,2025-06-09 08:35:00,,
4,UP,길음,0,4040,,2025-06-09 08:38:00,,
4,UP,길음,0,4310,,2025-06-09 08:40:30,,
4,UP,길음,0,4044,,2025-06-09 08:44:00,,
4,UP,길음,0,4046,,2025-06-09 08:51:00,,
4,UP,길음,0,4532,,2025-06-09 08:54:30,,
4,UP,길음,0,4050,,2025-06-09 08:57:00,,
4,UP,길음,0,4534,,2025-06-09 09:00:00,,
4,UP,길음,0,4536,,2025-06-09 09:04:00,,
4,UP,길음,0,4538,,2025-06-09 09:10:00,,
4,UP,길음,0,4052,,2025-06-09 09:13:00,,
4,UP,길음,0,4540,,2025-06-09 09:16:00,,
4,UP,길음,0,4054,,2025-06-09 09:19:00,,
4,UP,길음,0,4234,,2025-06-09 09:24:30,,
4,UP,길음,0,4544,,2025-06-09 09:27:30,,
4,UP,길음,0,4056,,2025-06-09 09:30:00,,
4,UP,남태령,0,4422,4422,2025-06-09 07:35:00,2025-06-09 07:34:40,-0.3333333333333333
4,UP,남태령,0,4426,4426,2025-06-09 07:53:00,2025-06-09 07:52:49,-0.18333333333333332
4,UP,남태령,0,4536,4534,2025-06-09 08:27:00,2025-06-09 08:28:39,1.65
4,UP,남태령,0,4442,4538,2025-06-09 08:45:00,2025-06-09 08:47:14,2.2333333333333334
4,UP,남태령,0,4548,4446,2025-06-09 09:02:30,2025-06-09 09:02:17,-0.21666666666666667
4,UP,남태령,0,4312,4312,2025-06-09 09:18:00,2025-06-09 09:21:22,3.3666666666666667
4,UP,남태령,0,4308,,2025-06-09 07:41:30,,
4,UP,남태령,0,4524,,2025-06-09 07:47:00,,
4,UP,남태령,0,4528,,2025-06-09 07:58:00,,
4,UP,남태령,0,4310,,2025-06-09 08:03:30,,
4,UP,남태령,0,4530,,2025-06-09 08:10:00,,
4,UP,남태령,0,4532,,2025-06-09 08:17:30,,
4,UP,남태령,0,4534,,2025-06-09 08:23:00,,
4,UP,남태령,0,4538,,2025-06-09 08:33:00,,
4,UP,남태령,0,4540,,2025-06-09 08:39:00,,
4,UP,남태령,0,4544,,2025-06-09 08:50:30,,
4,UP,남태령,0,4446,,2025-06-09 08:56:30,,
4,UP,남태령,0,4550,,2025-06-09 09:10:00,,
4,UP,남태령,0,4552,,2025-06-09 09:25:00,,
4,UP,남태령,0,,4520,,2025-06-09 07:30:36,
4,UP,노원,0,4510,4510,2025-06-09 07:34:00,2025-06-09 07:34:41,0.6833333333333333
4,UP,노원,0,4016,4016,2025-06-09 07:38:30,2025-06-09 07:38:33,0.05
4,UP,노원,0,4030,4026,2025-06-09 08:29:30,2025-06-09 08:28:36,-0.9
4,UP,노원,0,4046,4310,2025-06-09 09:05:00,2025-06-09 09:03:54,-1.1
4,UP,노원,0,4538,4534,2025-06-09 09:24:00,2025-06-09 09:23:23,-0.6166666666666667
4,UP,노원,0,4512,,2025-06-09 07:43:00,,
4,UP,노원,0,4018,,2025-06-09 07:47:30,,
4,UP,노원,0,4514,,2025-06-09 07:52:00,,
4,UP,노원,0,4022,,2025-06-09 07:56:00,,
4,UP,노원,0,4516,,2025-06-09 08:00:00,,
4,UP,노원,0,4024,,2025-06-09 08:04:00,,
4,UP,노원,0,4518,,2025-06-09 08:07:30,,
4,UP,노원,0,4306,,2025-06-09 08:13:30,,
4,UP,노원,0,4026,,2025-06-09 08:17:00,,
4,UP,노원,0,4520,,2025-06-09 08:19:30,,
4,UP,노원,0,4028,,2025-06-09 08:23:00,,
4,UP,노원,0,4422,,2025-06-09 08:26:00,,
4,UP,노원,0,4308,,2025-06-09 08:32:30,,
4,UP,노원,0,4034,,2025-06-09 08:35:00,,
4,UP,노원,0,4524,,2025-06-09 08:38:00,,
4,UP,노원,0,4036,,2025-06-09 08:41:00,,
4,UP,노원,0,4426,,2025-06-09 08:44:00,,
4,UP,노원,0,4528,,2025-06-09 08:49:00,,
4,UP,노원,0,4040,,2025-06-09 08:52:00,,
4,UP,노원,0,4310,,2025-06-09 08:54:30,,
4,UP,노원,0,4044,,2025-06-09 08:58:00,,
4,UP,노원,0,4530,,2025-06-09 09:01:00,,
4,UP,노원,0,4532,,2025-06-09 09:08:30,,
4,UP,노원,0,4050,,2025-06-09 09:11:00,,
4,UP,노원,0,4534,,2025-06-09 09:14:00,,
4,UP,노원,0,4536,,2025-06-09 09:18:00,,
4,UP,노원,0,4052,,2025-06-09 09:27:00,,
4,UP,노원,0,4540,,2025-06-09 09:30:00,,
4,UP,노원,0,,4508,,2025-06-09 07:31:27,
4,UP,대공원,0,4308,4308,2025-06-09 07:34:30,2025-06-09 07:35:22,0.8666666666666667
4,UP,대공원,0,4544,4442,2025-06-09 08:43:30,2025-06-09 08:45:31,2.0166666666666666
4,UP,대공원,0,4524,,2025-06-09 07:40:00,,
4,UP,대공원,0,4426,,2025-06-09 07:46:00,,
4,UP,대공원,0,4528,,2025-06-09 07:51:00,,
4,UP,대공원,0,4310,,2025-06-09 07:56:30,,
4,UP,대공원,0,4530,,2025-06-09 08:03:00,,
4,UP,대공원,0,4532,,2025-06-09 08:10:30,,
4,UP,대공원,0,4534,,2025-06-09 08:16:00,,
4,UP,대공원,0,4536,,2025-06-09 08:20:00,,
4,UP,대공원,0,4538,,2025-06-09 08:26:00,,
4,UP,대공원,0,4540,,2025-06-09 08:32:00,,
4,UP,대공원,0,4442,,2025-06-09 08:37:30,,
4,UP,대공원,0,4446,,2025-06-09 08:49:30,,
4,UP,대공원,0,4548,,2025-06-09 08:55:30,,
4,UP,대공원,0,4550,,2025-06-09 09:03:00,,
4,UP,대공원,0,4312,,2025-06-09 09:11:00,,
4,UP,대공원,0,4552,,2025-06-09 09:18:00,,
4,UP,대공원,0,4314,,2025-06-09 09:26:30,,
4,UP,대야미,0,4310,4310,2025-06-09 07:31:00,2025-06-09 07:30:47,-0.21666666666666667
4,UP,대야미,0,4530,4530,2025-06-09 07:37:00,2025-06-09 07:38:39,1.65
4,UP,대야미,0,4312,4312,2025-06-09 08:45:30,2025-06-09 08:47:33,2.05
4,UP,대야미,0,4556,4556,2025-06-09 09:18:30,2025-06-09 09:20:20,1.8333333333333333
4,UP,대야미,0,4532,,2025-06-09 07:45:00,,
4,UP,대야미,0,4534,,2025-06-09 07:50:30,,
4,UP,대야미,0,4536,,2025-06-09 07:54:30,,
4,UP,대야미,0,4538,,2025-06-09 08:00:30,,
4,UP,대야미,0,4540,,2025-06-09 08:06:00,,
4,UP,대야미,0,4442,,2025-06-09 08:12:00,,
4,UP,대야미,0,4544,,2025-06-09 08:18:00,,
4,UP,대야미,0,4446,,2025-06-09 08:26:00,,
4,UP,대야미,0,4548,,2025-06-09 08:30:00,,
4,UP,대야미,0,4550,,2025-06-09 08:37:30,,
4,UP,대야미,0,4552,,2025-06-09 08:52:30,,
4,UP,대야미,0,4314,,2025-06-09 09:01:00,,
4,UP,대야미,0,4554,,2025-06-09 09:08:30,,
4,UP,대야미,0,4558,,2025-06-09 09:28:30,,
4,UP,동대문,0,4022,4514,2025-06-09 07:33:00,2025-06-09 07:32:08,-0.8666666666666667
4,UP,동대문,0,4516,4022,2025-06-09 07:37:00,2025-06-09 07:37:16,0.26666666666666666
4,UP,동대문,0,4040,4034,2025-06-09 08:29:00,2025-06-09 08:29:19,0.31666666666666665
